retriever,query_id,ranked_doc_ids,scores,ndcg_at_10,mrr_at_10,recall_at_10
dense_cross_encoder,5a77152355429966f1a36c2e,"[""5a77152355429966f1a36c2e::doc_8::What Are Little Boys Made Of?"", ""5a77152355429966f1a36c2e::doc_1::Pretty Little Dutch Girl"", ""5ae63dad55429929b0807afe::doc_3::Here We Go Round the Mulberry Bush"", ""5a77152355429966f1a36c2e::doc_5::Three Little Kittens"", ""5a77152355429966f1a36c2e::doc_0::Billy Boy"", ""5a77152355429966f1a36c2e::doc_7::A Wise Old Owl"", ""5a77152355429966f1a36c2e::doc_4::Row, Row, Row Your Boat"", ""5a77152355429966f1a36c2e::doc_9::What Are Little Girls Made Of?"", ""5a77152355429966f1a36c2e::doc_3::Aiken Drum"", ""5a77152355429966f1a36c2e::doc_2::Tweedledum and Tweedledee""]","[6.293677, 4.316931, 2.702688, 2.678905, 2.614857, 2.279539, 1.800065, 1.683888, 1.612577, 1.599258]",0.806574,1.0,1.0
dense_cross_encoder,5a8f4c8d554299458435d5a3,"[""5a8f4c8d554299458435d5a3::doc_2::Scott Parkin"", ""5a8f4c8d554299458435d5a3::doc_5::Exxon"", ""5a8f4c8d554299458435d5a3::doc_3::Halliburton"", ""5a8f4c8d554299458435d5a3::doc_1::Mobil Producing Nigeria"", ""5ae057fd55429945ae959328::doc_1::Teleperformance"", ""5a8e0a005542995085b373a1::doc_1::Terren Peizer"", ""5a760ab65542994ccc918697::doc_6::Gore-Chernomyrdin Commission"", ""5ae057fd55429945ae959328::doc_8::Equinix"", ""5a8b8b3155429949d91db5d7::doc_2::TaeguTec"", ""5ab84bf555429916710eb01f::doc_4::Carrefour""]","[4.858945, -3.519894, -3.69545, -5.200424, -9.039446, -9.740891, -9.897018, -10.004408, -10.252487, -10.321499]",0.919721,1.0,1.0
dense_cross_encoder,5a80840f554299485f59863b,"[""5a80840f554299485f59863b::doc_3::Rose McGowan"", ""5a80840f554299485f59863b::doc_5::Jawbreaker (film)"", ""5a80840f554299485f59863b::doc_7::Charmed (season 4)"", ""5a80840f554299485f59863b::doc_8::List of Charmed characters"", ""5a80840f554299485f59863b::doc_1::Power of Three (Charmed)"", ""5a8d5fc6554299585d9e37c6::doc_4::Sarah Bolger"", ""5a80840f554299485f59863b::doc_9::Charmed"", ""5a80840f554299485f59863b::doc_4::Kerr Smith"", ""5a8d5fc6554299585d9e37c6::doc_7::Stormbreaker (film)"", ""5a80840f554299485f59863b::doc_0::Safe Harbor (TV series)""]","[5.521841, 3.366488, 0.564773, 0.563782, -0.490551, -3.03789, -3.502388, -4.256297, -5.520286, -5.526188]",1.0,1.0,1.0
dense_cross_encoder,5a8361b65542992ef85e22a0,"[""5a8361b65542992ef85e22a0::doc_2::Vince Phillips"", ""5a8361b65542992ef85e22a0::doc_8::International Boxing Federation"", ""5a8361b65542992ef85e22a0::doc_7::Zab Judah"", ""5a8361b65542992ef85e22a0::doc_0::Ralph Charles"", ""5a8361b65542992ef85e22a0::doc_1::Bunny Grant"", ""5a8361b65542992ef85e22a0::doc_3::Andrew Murray (Guyanese boxer)"", ""5a8361b65542992ef85e22a0::doc_6::Jeff Malcolm"", ""5a8361b65542992ef85e22a0::doc_4::Fatai Onikeke"", ""5a8361b65542992ef85e22a0::doc_5::Julian Holland (boxer)"", ""5a8361b65542992ef85e22a0::doc_9::Lawrence Austin""]","[5.259156, -2.283984, -2.952889, -3.201445, -4.624854, -4.801977, -5.24439, -5.4106, -6.011829, -7.122441]",1.0,1.0,1.0
dense_cross_encoder,5ae7ba7a5542993210983f12,"[""5ae7ba7a5542993210983f12::doc_8::Yeah! (Usher song)"", ""5ae7ba7a5542993210983f12::doc_5::No One (Alicia Keys song)"", ""5ae82ae555429952e35eaa71::doc_5::Dir\u00e1s que estoy loco"", ""5ae7ba7a5542993210983f12::doc_0::Can't Touch It"", ""5ac23ff0554299636651994d::doc_0::All I Wanna Do Is Make Love to You"", ""5ac298f9554299657fa28fc9::doc_8::Always (Saliva song)"", ""5a864ff7554299211dda2af2::doc_3::Video Games (song)"", ""5a77c1505542997042120b1b::doc_6::Chattahoochee (song)"", ""5ac298f9554299657fa28fc9::doc_3::Family Reunion (Saliva song)"", ""5abdf12255429976d4830a2f::doc_9::Heaven Knows (Robert Plant song)""]","[4.690822, 2.721324, 1.618684, 1.085884, 0.327807, 0.28806, -0.058815, -0.069974, -0.084043, -0.115287]",0.613147,1.0,0.5
dense_cross_encoder,5ac2acff55429921a00ab02b,"[""5ac2acff55429921a00ab02b::doc_6::The Hard Easy (Adventure Time)"", ""5ac2acff55429921a00ab02b::doc_0::The Hard Easy (film)"", ""5ac2acff55429921a00ab02b::doc_2::Brother from Another Series"", ""5ac2acff55429921a00ab02b::doc_5::The Farm (The Office)"", ""5ac2acff55429921a00ab02b::doc_3::Roy's Wedding"", ""5ac2acff55429921a00ab02b::doc_7::Web Weirdos"", ""5a7625c7554299109176e668::doc_3::The Drop-In (podcast)"", ""5ac2acff55429921a00ab02b::doc_1::Moving On (The Office)"", ""5ac2acff55429921a00ab02b::doc_9::Andy's Ancestry"", ""5a7a230e5542996a35c170ee::doc_5::Nat Wolff""]","[6.137029, 2.91789, 1.442084, 0.571233, -0.097744, -0.25434, -2.570272, -3.15553, -3.72341, -3.861483]",0.613147,1.0,0.5
dense_cross_encoder,5aba7cfe554299232ef4a2fd,"[""5aba7cfe554299232ef4a2fd::doc_0::2017\u201318 Wigan Athletic F.C. season"", ""5aba7cfe554299232ef4a2fd::doc_1::2007\u201308 Wigan Athletic F.C. season"", ""5aba7cfe554299232ef4a2fd::doc_8::1978\u201379 Wigan Athletic F.C. season"", ""5aba7cfe554299232ef4a2fd::doc_7::2006\u201307 Wigan Athletic F.C. season"", ""5aba7cfe554299232ef4a2fd::doc_5::1979\u201380 Wigan Athletic F.C. season"", ""5aba7cfe554299232ef4a2fd::doc_9::List of Wigan Borough F.C. players"", ""5aba7cfe554299232ef4a2fd::doc_2::EFL Cup"", ""5aba7cfe554299232ef4a2fd::doc_3::Springfield Park (Wigan)"", ""5aba7cfe554299232ef4a2fd::doc_4::Trinidad and Tobago League Cup"", ""5aba7cfe554299232ef4a2fd::doc_6::Nick Powell""]","[6.950912, 2.059713, 1.919445, 1.871505, 1.535705, -0.259505, -0.706358, -1.553798, -1.752282, -3.735518]",0.81753,1.0,1.0
dense_cross_encoder,5ae5aba0554299546bf82f17,"[""5ae5aba0554299546bf82f17::doc_2::Tara Strong"", ""5ae5aba0554299546bf82f17::doc_8::Tara Strong filmography"", ""5ae5aba0554299546bf82f17::doc_5::Teen Titans (season 1)"", ""5ae5aba0554299546bf82f17::doc_9::List of Teen Titans episodes"", ""5ae5aba0554299546bf82f17::doc_1::Teen Titans (season 4)"", ""5ae5aba0554299546bf82f17::doc_0::List of Teen Titans Go! episodes"", ""5ae5aba0554299546bf82f17::doc_4::Teen Titans Go! (TV series)"", ""5ae5aba0554299546bf82f17::doc_7::Teen Titans"", ""5ae5aba0554299546bf82f17::doc_6::Teen Titans: Trouble in Tokyo"", ""5a8ee6915542990e94052bad::doc_5::Avatar: The Last Airbender (season 1)""]","[8.143186, 8.083248, 7.604628, 7.148218, 6.691228, 3.235706, 2.339267, 1.053418, 0.885581, -0.478821]",0.81753,1.0,1.0
dense_cross_encoder,5ae1f4cb554299234fd0436d,"[""5ae1f4cb554299234fd0436d::doc_0::122nd SS-Standarte"", ""5ae1f4cb554299234fd0436d::doc_9::122nd Division (Imperial Japanese Army)"", ""5ae1f4cb554299234fd0436d::doc_6::122nd Infantry Regiment (United States)"", ""5ae1f4cb554299234fd0436d::doc_1::122nd Hydroplane Liaison Squadron"", ""5ae1f4cb554299234fd0436d::doc_7::122d Fighter Squadron"", ""5ae1f4cb554299234fd0436d::doc_8::122nd (Muskoka) Battalion, CEF"", ""5ae1f4cb554299234fd0436d::doc_5::122nd Ohio Infantry"", ""5ae1f4cb554299234fd0436d::doc_2::122nd Fighter Aviation Squadron"", ""5ae1f4cb554299234fd0436d::doc_4::122nd Division"", ""5ae1f4cb554299234fd0436d::doc_3::Strasbourg""]","[6.074073, -4.208784, -5.520704, -5.648007, -5.887956, -6.075547, -6.26942, -8.246412, -8.488543, -8.962538]",0.790386,1.0,1.0
dense_cross_encoder,5ae7e1fc55429952e35ea9cc,"[""5ae7e1fc55429952e35ea9cc::doc_7::Oranjegekte"", ""5ae7e1fc55429952e35ea9cc::doc_3::Koningsdag"", ""5ae7e1fc55429952e35ea9cc::doc_0::Queen's Day (disambiguation)"", ""5ae7e1fc55429952e35ea9cc::doc_4::Jounen Kw\u00e9y\u00f2l"", ""5ae7e1fc55429952e35ea9cc::doc_9::Christmas in the Basque Country"", ""5ae7e1fc55429952e35ea9cc::doc_8::White Sunday"", ""5a88658955429938390d3f47::doc_8::Armed Forces Day (Poland)"", ""5ae7e1fc55429952e35ea9cc::doc_6::Saint-Jean-Baptiste Day"", ""5ae7e1fc55429952e35ea9cc::doc_1::Children's Day (Japan)"", ""5a7a276d5542996c55b2dd27::doc_3::Muumuu""]","[8.50294, 1.472408, 0.304761, -3.061985, -3.470623, -7.119533, -8.187407, -8.204535, -8.551172, -9.162716]",1.0,1.0,1.0
dense_cross_encoder,5ae37c765542992f92d822d4,"[""5ae37c765542992f92d822d4::doc_5::Tromeo and Juliet"", ""5ae37c765542992f92d822d4::doc_2::Romeo + Juliet"", ""5ae37c765542992f92d822d4::doc_9::The Tragedy of Romeo and Juliet (film)"", ""5ae37c765542992f92d822d4::doc_7::James Gunn"", ""5ae37c765542992f92d822d4::doc_4::List of Romeo \u00d7 Juliet episodes"", ""5ae37c765542992f92d822d4::doc_0::Romeo and Juliet on screen"", ""5ae37c765542992f92d822d4::doc_1::Romeo"", ""5ae37c765542992f92d822d4::doc_6::Romeo \u00d7 Juliet"", ""5ae37c765542992f92d822d4::doc_3::A rose by any other name would smell as sweet"", ""5ae37c765542992f92d822d4::doc_8::James Gunn's PG Porn""]","[8.306383, 6.293333, 3.472573, 3.330542, 2.099843, 1.833189, 0.840703, 0.563337, -2.331306, -3.492777]",0.877215,1.0,1.0
dense_cross_encoder,5ae33c4d5542992f92d82262,"[""5ae33c4d5542992f92d82262::doc_4::Robert Suettinger"", ""5abc0a5d5542993f40c73c64::doc_5::Peter W. Smith"", ""5ae33c4d5542992f92d82262::doc_5::Bill Clinton"", ""5ae33c4d5542992f92d82262::doc_0::Director of the Defense Intelligence Agency"", ""5ae0d4c9554299603e418468::doc_5::Robert Hormats"", ""5a7d3470554299452d57bb56::doc_6::Jacob D. Robida"", ""5ae0d4c9554299603e418468::doc_4::Robert R. Hood"", ""5aba5d2e55429901930fa799::doc_9::Lewinsky scandal"", ""5a760ab65542994ccc918697::doc_2::Nelson Rockefeller"", ""5ae0d4c9554299603e418468::doc_1::Douglas J. Bennet""]","[5.105008, -3.19373, -3.467518, -6.806661, -7.818945, -7.947618, -8.836027, -9.602387, -9.821152, -9.830985]",0.919721,1.0,1.0
dense_cross_encoder,5a77cb335542997042120b3a,"[""5a77cb335542997042120b3a::doc_2::John John Florence"", ""5a77cb335542997042120b3a::doc_9::MEO Rip Curl Pro Portugal"", ""5a77cb335542997042120b3a::doc_6::Andy Irons"", ""5a77cb335542997042120b3a::doc_8::Barton Lynch"", ""5a77cb335542997042120b3a::doc_7::MEO Rip Curl Pro Portugal 2016"", ""5a77cb335542997042120b3a::doc_4::MEO Rip Curl Pro Portugal 2017"", ""5a77cb335542997042120b3a::doc_1::Moche Rip Curl Pro Portugal 2015"", ""5a77cb335542997042120b3a::doc_0::Coco Ho"", ""5a77cb335542997042120b3a::doc_3::Moche Rip Curl Pro Portugal 2014"", ""5a77cb335542997042120b3a::doc_5::Supertubos""]","[5.709311, 4.194832, 3.981174, 2.746268, 1.846303, 1.67636, 1.198271, 0.863616, 0.859825, -0.284093]",1.0,1.0,1.0
dense_cross_encoder,5a8979f4554299669944a52e,"[""5a8979f4554299669944a52e::doc_6::Bobbi Bacha"", ""5a8979f4554299669944a52e::doc_2::Suburban Madness"", ""5a8c7595554299585d9e36b6::doc_2::Janet Waldo"", ""5abd2eab5542992ac4f38210::doc_0::Shaunna O'Grady"", ""5a8979f4554299669944a52e::doc_4::Sela Ward"", ""5a80840f554299485f59863b::doc_3::Rose McGowan"", ""5a80840f554299485f59863b::doc_6::Sarah Drew"", ""5abba4855542993f40c73b68::doc_6::Sage Kirkpatrick"", ""5a791a97554299148911f9f2::doc_6::Ellie Kemper"", ""5a89f5815542993b751ca9c5::doc_7::Caroline Carver (actress)""]","[7.679328, 6.872052, -6.260294, -6.294035, -6.449882, -6.738659, -6.804948, -6.864245, -6.948436, -6.948765]",0.850345,1.0,1.0
dense_cross_encoder,5a713ea95542994082a3e6e4,"[""5a713ea95542994082a3e6e4::doc_4::Alvaro Mexia"", ""5a713ea95542994082a3e6e4::doc_1::Diplomatic mission"", ""5a713ea95542994082a3e6e4::doc_9::Indigenous peoples of Florida"", ""5a713ea95542994082a3e6e4::doc_8::United States Mission to the European Union"", ""5a713ea95542994082a3e6e4::doc_6::List of diplomatic missions of Azerbaijan"", ""5a8c65a1554299585d9e3680::doc_2::Pingpu peoples"", ""5a85b2d95542997b5ce40028::doc_9::Amaruk Kayshapanta"", ""5a85eed75542996432c5713b::doc_3::Seminole"", ""5a88658955429938390d3f47::doc_5::Fernando Tapias Stahelin"", ""5ae0a59a55429945ae9593e2::doc_3::Corieltauvi""]","[6.672968, -6.401315, -7.339294, -7.92811, -8.47888, -9.128639, -9.183424, -9.553639, -9.675843, -9.740845]",0.919721,1.0,1.0
dense_cross_encoder,5a78bd9b554299078472774a,"[""5a78bd9b554299078472774a::doc_8::Alfred Gell"", ""5a78bd9b554299078472774a::doc_0::Edmund Leach"", ""5a78bd9b554299078472774a::doc_7::Association of Social Anthropologists"", ""5a78bd9b554299078472774a::doc_1::Thomas Hylland Eriksen"", ""5a78bd9b554299078472774a::doc_2::Social Anthropology (journal)"", ""5a78bd9b554299078472774a::doc_9::Coral Gardens and Their Magic"", ""5a78bd9b554299078472774a::doc_4::Aleksandar Bo\u0161kovi\u0107"", ""5a760ab65542994ccc918697::doc_8::Alfred Balk"", ""5a78bd9b554299078472774a::doc_3::Network Analysis and Ethnographic Problems"", ""5a78bd9b554299078472774a::doc_5::Participant observation""]","[8.112669, 6.260138, -2.344943, -3.25563, -4.065797, -4.723785, -5.318708, -6.936357, -7.716763, -9.001201]",1.0,1.0,1.0
dense_cross_encoder,5a7625e8554299109176e66a,"[""5a7625e8554299109176e66a::doc_9::1925 Birthday Honours"", ""5a7625e8554299109176e66a::doc_7::1951 Birthday Honours"", ""5a7625e8554299109176e66a::doc_4::Birthday Honours"", ""5a7625e8554299109176e66a::doc_5::1965 Birthday Honours"", ""5a7625e8554299109176e66a::doc_1::2014 Birthday Honours"", ""5a7625e8554299109176e66a::doc_8::2013 Birthday Honours"", ""5a7625e8554299109176e66a::doc_0::2017 Birthday Honours"", ""5a7625e8554299109176e66a::doc_3::2016 Birthday Honours"", ""5a7625e8554299109176e66a::doc_2::2015 Birthday Honours"", ""5a7625e8554299109176e66a::doc_6::George V""]","[8.856756, 3.667356, 0.160171, -0.903168, -1.809338, -1.925941, -2.074411, -2.184008, -2.342997, -4.264784]",0.790386,1.0,1.0
dense_cross_encoder,5ae2dd2055429928c423950d,"[""5ae2dd2055429928c423950d::doc_7::East Lempster, New Hampshire"", ""5ae2dd2055429928c423950d::doc_9::Lempster, New Hampshire"", ""5ae2dd2055429928c423950d::doc_1::Miner Memorial Library"", ""5ae2dd2055429928c423950d::doc_0::Steven D. Smith"", ""5ae2dd2055429928c423950d::doc_6::Carroll County, New Hampshire"", ""5ae2dd2055429928c423950d::doc_2::Sullivan County, New Hampshire"", ""5ae2dd2055429928c423950d::doc_5::Hampden County, Massachusetts"", ""5ae2dd2055429928c423950d::doc_3::Dover, New Hampshire"", ""5ae2dd2055429928c423950d::doc_4::Woodsville, New Hampshire"", ""5a8db19d5542994ba4e3dd00::doc_3::Amherst, Massachusetts""]","[8.566681, 8.070078, 4.185386, 2.916706, 2.626501, 2.595274, 0.168775, 0.106978, -0.157318, -1.951098]",0.831555,1.0,1.0
dense_cross_encoder,5abdf12255429976d4830a2f,"[""5abdf12255429976d4830a2f::doc_3::Against the Wind (album)"", ""5abdf12255429976d4830a2f::doc_2::Bob Seger"", ""5abdf12255429976d4830a2f::doc_8::Stranger in Town (album)"", ""5abdf12255429976d4830a2f::doc_0::Ride Out (album)"", ""5abdf12255429976d4830a2f::doc_4::Gary Cherone"", ""5abdf12255429976d4830a2f::doc_9::Heaven Knows (Robert Plant song)"", ""5a818387554299260e20a291::doc_0::Randy Travis"", ""5a8574945542997b5ce3fffb::doc_8::Keith Richards"", ""5a7cc50e554299452d57ba3e::doc_4::Gary Lee Conner"", ""5a7cc50e554299452d57ba3e::doc_1::Truly""]","[6.646246, 3.627732, 2.224287, 0.924715, -3.466747, -4.353053, -6.422997, -6.731165, -7.096334, -7.177224]",1.0,1.0,1.0
dense_cross_encoder,5a88658955429938390d3f47,"[""5a88658955429938390d3f47::doc_1::Rostker v. Goldberg"", ""5a88658955429938390d3f47::doc_6::Conscription in the United States"", ""5a88658955429938390d3f47::doc_7::Armed Forces Covenant"", ""5a88658955429938390d3f47::doc_9::Franklin D. Roosevelt's record on civil rights"", ""5a88658955429938390d3f47::doc_2::One Rank, One Pension"", ""5ab9b29c554299743d22ebae::doc_6::Craig v. Boren"", ""5ab9b29c554299743d22ebae::doc_1::Baker v. Nelson"", ""5ab9b29c554299743d22ebae::doc_4::United States v. Binion"", ""5ab9b29c554299743d22ebae::doc_2::United States v. Paramount Pictures, Inc."", ""5a88658955429938390d3f47::doc_8::Armed Forces Day (Poland)""]","[1.78819, -4.189481, -9.246391, -9.71886, -10.146822, -10.367079, -10.652377, -10.715245, -10.726805, -10.740749]",1.0,1.0,1.0
dense_cross_encoder,5a86ebac55429960ec39b6d6,"[""5a86ebac55429960ec39b6d6::doc_8::Handi-Snacks"", ""5a86ebac55429960ec39b6d6::doc_9::Mondelez International"", ""5a86ebac55429960ec39b6d6::doc_3::PepsiCo"", ""5a86ebac55429960ec39b6d6::doc_5::Snack Foods Limited"", ""5a86ebac55429960ec39b6d6::doc_7::Twisties"", ""5a86ebac55429960ec39b6d6::doc_1::Robert's American Gourmet Food"", ""5a86ebac55429960ec39b6d6::doc_4::Snackbox Food Holdings"", ""5ae057fd55429945ae959328::doc_5::General Mills"", ""5ae224da554299234fd043ee::doc_3::CytoSport"", ""5ae057fd55429945ae959328::doc_3::RetailMeNot""]","[5.533532, 4.6332, 3.830037, 1.789995, 0.884622, 0.707047, -0.458973, -0.459579, -4.646643, -5.703724]",1.0,1.0,1.0
dense_cross_encoder,5aba5d2e55429901930fa799,"[""5aba5d2e55429901930fa799::doc_4::Their Lives"", ""5aba5d2e55429901930fa799::doc_2::The White House Doctor"", ""5aba5d2e55429901930fa799::doc_3::Once Upon a Secret"", ""5aba5d2e55429901930fa799::doc_6::William H. Ginsburg"", ""5aba5d2e55429901930fa799::doc_9::Lewinsky scandal"", ""5aba5d2e55429901930fa799::doc_8::Monica Lewinsky"", ""5ae4627d5542991a06ce9a4d::doc_0::Kate Millett"", ""5abf63f15542997ec76fd3ea::doc_4::Louise Bryant"", ""5a7d3470554299452d57bb56::doc_2::Devyani Khobragade"", ""5aba5d2e55429901930fa799::doc_1::Gregory B. Craig""]","[8.090813, 0.404244, -0.384051, -2.274358, -2.772785, -3.941583, -6.050288, -6.246923, -6.792293, -6.793242]",0.831555,1.0,1.0
dense_cross_encoder,5ae5736e5542990ba0bbb2b3,"[""5ae5736e5542990ba0bbb2b3::doc_0::Paul Manafort"", ""5ae5736e5542990ba0bbb2b3::doc_8::David Urban"", ""5ae5736e5542990ba0bbb2b3::doc_4::Trump campaign\u2013Russian meeting"", ""5ae5736e5542990ba0bbb2b3::doc_2::Brad Parscale"", ""5ae5736e5542990ba0bbb2b3::doc_7::Tony Fabrizio"", ""5aba5d2e55429901930fa799::doc_7::Mark D. Fabiani"", ""5ae5736e5542990ba0bbb2b3::doc_6::Donald Trump presidential campaign, 2000"", ""5aba5d2e55429901930fa799::doc_1::Gregory B. Craig"", ""5aba5d2e55429901930fa799::doc_6::William H. Ginsburg"", ""5a7a1cd85542990783324e65::doc_1::United States presidential election, 2016""]","[7.731133, 5.534708, 3.746227, 2.08909, 0.706231, 0.515903, -0.173563, -1.622431, -2.380867, -2.937468]",0.919721,1.0,1.0
dense_cross_encoder,5ae005b555429942ec259bec,"[""5ae005b555429942ec259bec::doc_8::Louren\u00e7o Mutarelli"", ""5ae005b555429942ec259bec::doc_5::4 a.m. (novel)"", ""5ae005b555429942ec259bec::doc_7::Drained"", ""5ae005b555429942ec259bec::doc_9::The Birds on the Trees"", ""5ae005b555429942ec259bec::doc_2::Quando Eu Era Vivo"", ""5ae005b555429942ec259bec::doc_0::The Golden Hour (novel)"", ""5ae005b555429942ec259bec::doc_4::Before We Say Goodbye"", ""5ae005b555429942ec259bec::doc_6::Three Comrades (novel)"", ""5ae005b555429942ec259bec::doc_3::Spirit of the Border"", ""5a7be2595542997c3ec972ac::doc_0::The Mark on the Wall""]","[6.154219, 3.947903, 1.588296, 1.166234, 1.047191, 0.296345, -2.606976, -2.884369, -3.812723, -4.137774]",0.613147,1.0,0.5
dense_cross_encoder,5a7759fc5542993569682d60,"[""5a7759fc5542993569682d60::doc_1::Garajonay National Park"", ""5a7759fc5542993569682d60::doc_2::Teide National Park"", ""5a7759fc5542993569682d60::doc_0::Hermigua"", ""5a7759fc5542993569682d60::doc_5::Roque Cinchado"", ""5a7759fc5542993569682d60::doc_8::Alpine National Park"", ""5a7759fc5542993569682d60::doc_9::North Cascades National Park"", ""5a7759fc5542993569682d60::doc_3::Crater Lake National Park"", ""5ab7e4dc5542995dae37e9df::doc_1::Wapusk National Park"", ""5a7759fc5542993569682d60::doc_7::Training centre for release of the Atma-energy"", ""5a7759fc5542993569682d60::doc_6::Adenocarpus viscosus""]","[8.099493, 7.971691, 2.33075, 0.960271, -0.202553, -0.946954, -1.794394, -1.909238, -2.326805, -3.061155]",1.0,1.0,1.0
dense_cross_encoder,5a835478554299123d8c20ed,"[""5a835478554299123d8c20ed::doc_2::Roald Dahl"", ""5a835478554299123d8c20ed::doc_7::Mrs. Bixby and the Colonel's Coat"", ""5a835478554299123d8c20ed::doc_3::The Best of Roald Dahl"", ""5a835478554299123d8c20ed::doc_1::The Collected Short Stories of Roald Dahl"", ""5a835478554299123d8c20ed::doc_8::The Roald Dahl Treasury"", ""5a835478554299123d8c20ed::doc_0::Roald Dahl: Collected Stories"", ""5a835478554299123d8c20ed::doc_5::Roald Dahl short stories bibliography"", ""5a835478554299123d8c20ed::doc_4::Roald Dahl Children's Gallery"", ""5a835478554299123d8c20ed::doc_9::Roald Dahl's Willy Wonka (musical)"", ""5a8ef2a75542995a26add583::doc_9::Seven Brief Lessons on Physics""]","[4.123504, 2.140825, 0.026834, -2.108115, -2.996547, -3.536393, -4.664284, -4.923987, -5.539868, -5.73322]",1.0,1.0,1.0
dense_cross_encoder,5aba749055429901930fa7d8,"[""5aba749055429901930fa7d8::doc_4::Chris Menges"", ""5aba749055429901930fa7d8::doc_7::Aram Avakian"", ""5aba749055429901930fa7d8::doc_6::Cops and Robbers (1973 film)"", ""5aba749055429901930fa7d8::doc_0::Linda Mvusi"", ""5aba749055429901930fa7d8::doc_9::CrissCross"", ""5a717d4c5542994082a3e854::doc_4::Semyon Aranovich"", ""5add11935542994734353827::doc_1::Chris Hanzsek"", ""5a87bada5542994846c1cddc::doc_2::Ravi Sethi"", ""5a8979f4554299669944a52e::doc_8::Chris Funk"", ""5a7625c7554299109176e668::doc_5::Chris Hardwick""]","[2.196012, 2.007385, -4.921715, -5.032199, -5.628319, -7.998297, -8.166187, -9.324121, -9.470713, -9.706392]",1.0,1.0,1.0
dense_cross_encoder,5abfb3425542990832d3a1c0,"[""5abfb3425542990832d3a1c0::doc_2::Andrew Jaspan"", ""5abfb3425542990832d3a1c0::doc_0::Chicago Public Media"", ""5abfb3425542990832d3a1c0::doc_6::Accessible Media"", ""5abfb3425542990832d3a1c0::doc_4::The Conversation (website)"", ""5abfb3425542990832d3a1c0::doc_7::14ymedio"", ""5abfb3425542990832d3a1c0::doc_8::Vatican leaks scandal"", ""5abfb3425542990832d3a1c0::doc_1::State media"", ""5ae5736e5542990ba0bbb2b3::doc_2::Brad Parscale"", ""5a8e0a005542995085b373a1::doc_8::Jonathan Michael Ansell"", ""5ae0006755429925eb1afbd3::doc_4::Digital Media Factory""]","[8.532873, -3.197367, -3.246854, -3.516901, -5.525304, -6.433722, -7.427067, -7.785803, -8.238733, -8.55502]",0.877215,1.0,1.0
dense_cross_encoder,5ac3165c5542995ef918c10a,"[""5ac3165c5542995ef918c10a::doc_6::18th Independent Spirit Awards"", ""5ac3165c5542995ef918c10a::doc_3::32nd Independent Spirit Awards"", ""5ac3165c5542995ef918c10a::doc_4::28th Independent Spirit Awards"", ""5ac3165c5542995ef918c10a::doc_0::Independent Spirit Awards"", ""5ac3165c5542995ef918c10a::doc_9::Mihai M\u0103laimare Jr."", ""5ac3165c5542995ef918c10a::doc_8::Independent Spirit Award for Best First Feature"", ""5ac3165c5542995ef918c10a::doc_1::Independent Spirit Award for Best Cinematography"", ""5ac3165c5542995ef918c10a::doc_7::Independent Spirit Award for Best Editing"", ""5ac3165c5542995ef918c10a::doc_2::Silent Light"", ""5abc0a5d5542993f40c73c64::doc_2::Heidi Ewing""]","[9.592207, 4.321556, 3.757751, 1.75559, 1.392151, 1.320116, 0.713333, 0.455896, -0.531306, -4.03386]",0.613147,1.0,0.5
